Table S9. Functional annotation and RPKM values for all libraries.,,,,,,,,,
Locus,Functional Annotation,Hypoxia,At Infection,YEB+Pilch,Mefenoxam T,Mefenoxam C,Temp 0C,Temp 35C,Temp Room
PYU1_G003183,Similar to HRGP: Extensin (Zea mays),0,3.713519,0.129063,1.207941,0.939836,0.443712,0.59119,0
PYU1_G003184,Similar to RPL3B: 50S ribosomal protein L3-2%2C chloroplastic (Arabidopsis thaliana),91.879325,78.673248,120.376428,120.437006,137.557011,75.225924,55.877107,97.728188
PYU1_G003185,Similar to DDB_G0271670: Uncharacterized protein DDB_G0271670 (Dictyostelium discoideum),4.706649,39.259504,6.201069,5.226761,6.689607,7.362033,4.98771,6.451662
PYU1_G003186,Protein of unknown function,12.198125,41.623794,24.833529,30.050961,20.527827,7.845749,5.135799,13.584956
PYU1_G003187,Protein of unknown function,32.329095,28.212158,29.226822,27.586554,34.759124,8.224241,5.903433,11.751524
PYU1_G003188,Similar to At4g32180: Pantothenate kinase 2 (Arabidopsis thaliana),24.786001,48.777777,33.142947,30.425284,31.375497,21.42179,29.246152,38.839041
PYU1_G003189,Similar to TPRXL: Putative protein TPRXL (Homo sapiens),94.202338,79.28602,69.087261,93.522865,250.619758,12.390678,58.104011,31.807851
PYU1_G003190,Similar to TPRXL: Putative protein TPRXL (Homo sapiens),1.340294,3.73255,1.457955,1.822546,1.604871,0.722126,3.0606,1.831864
PYU1_G003191,Similar to gph: Phosphoglycolate phosphatase (Agrobacterium tumefaciens (strain C58 / ATCC 33970)),7.720598,19.986774,8.315273,6.099686,8.33011,44.636388,9.370546,8.746674
PYU1_G003192,Similar to Os06g0526700: Probable protein phosphatase 2C 55 (Oryza sativa subsp. japonica),7.999108,56.818579,13.863085,23.398857,13.611851,14.593532,9.732388,17.421647
PYU1_G003193,Similar to B'BETA: Serine/threonine protein phosphatase 2A 57 kDa regulatory subunit B' beta isoform (Arabidopsis thaliana),39.400423,26.017273,35.208445,59.667539,60.630272,41.292937,20.700521,19.653739
PYU1_G003194,Similar to Ano8: Anoctamin-8 (Mus musculus),1.747121,12.79793,1.63276,2.480987,2.767524,1.997429,1.200015,2.067757
PYU1_G003195,Similar to Capn5: Calpain-5 (Rattus norvegicus),3.903812,119.32952,12.174065,46.388731,13.439905,7.177519,1.467437,1.974053
PYU1_G003196,Similar to anp32a: Acidic leucine-rich nuclear phosphoprotein 32 family member A (Danio rerio),39.696915,482.211317,110.264421,249.775246,128.109135,139.182488,24.765534,44.85214
PYU1_G003197,Protein of unknown function,11.717985,508.802601,25.036572,278.072629,35.089624,20.333872,5.318375,7.783908
PYU1_G003198,Similar to CAPN3: Calpain-3 (Gallus gallus),77.884839,323.395046,257.532736,106.096484,307.06041,364.522367,62.576224,126.184369
PYU1_G003199,Protein of unknown function,0,0,0,0.546972,0,0,0,0
PYU1_G003200,Similar to STP10: Sugar transport protein 10 (Arabidopsis thaliana),1.56917,599.985191,0.652802,0.488784,0.90856,0.333726,0.664501,0.73502
PYU1_G003201,Protein of unknown function,104.64011,87.357033,81.405707,185.243769,127.440808,96.266716,66.765308,19.737438
PYU1_G003202,Protein of unknown function,216.817121,41.247901,228.747247,74.858783,70.171059,72.746884,256.276869,278.279078
PYU1_G003203,Protein of unknown function,89.224779,8.519614,82.786263,57.997686,60.130718,35.373738,77.731288,60.061114
PYU1_G003204,Protein of unknown function,55.023563,69.877907,77.674817,30.116452,20.48347,19.215369,21.907017,16.878608
PYU1_G003205,Protein of unknown function,329.811579,51.008995,240.007692,59.346508,71.82416,100.26538,221.015366,234.95723
PYU1_G003206,Similar to zgc:154061: Uncharacterized protein C15orf41 homolog (Danio rerio),3.016703,8.57616,5.005163,8.969865,6.746836,4.318102,1.211284,2.91012
PYU1_G003207,Protein of unknown function,55.589755,46.006699,62.960472,49.276746,59.429492,56.915069,81.57588,90.579044
PYU1_G003208,Similar to jarid1b: Histone demethylase JARID1B (Gallus gallus),14.947171,11.759821,18.362617,20.038206,16.969717,11.301454,12.003068,14.890296
PYU1_G003209,Protein of unknown function,3.743002,3.603284,5.895272,3.056208,2.265838,2.571242,6.435933,6.589525
PYU1_G003210,Similar to JARID1D: Histone demethylase JARID1D (Canis familiaris),3.859367,3.621814,3.198763,3.218742,4.183361,1.861866,2.891885,1.984205
PYU1_G003211,Similar to Rtl1: Retrotransposon-like protein 1 (Mus musculus),5.224285,3.670012,3.691952,2.490244,8.849518,2.556097,7.548041,2.147697
PYU1_G003212,Similar to ubp21: Ubiquitin carboxyl-terminal hydrolase 21 (Schizosaccharomyces pombe),4.065069,2.720126,3.143371,5.806555,5.797559,3.224488,4.117514,2.197223
PYU1_G003213,Similar to UBP13: Ubiquitin carboxyl-terminal hydrolase 13 (Arabidopsis thaliana),12.319879,11.226418,9.829084,21.794875,15.066001,12.471498,13.414227,7.283601
PYU1_G003214,Similar to acsbg2: Long-chain-fatty-acid--CoA ligase ACSBG2 (Xenopus laevis),19.302493,16.082031,19.382802,15.843303,15.183215,27.952995,16.676526,18.97217
PYU1_G003215,Protein of unknown function,40.35492,15.785112,15.934305,65.714419,4.173912,7.764143,11.699508,6.822409
PYU1_G003216,Similar to Suv39h1: Histone-lysine N-methyltransferase SUV39H1 (Mus musculus),5.716309,0,0,0,0.762542,0.392128,5.075129,0
PYU1_G003217,Similar to Peg10: Retrotransposon-derived protein PEG10 (Mus musculus),0,0,0,0,0,0,0,0
PYU1_G003218,Similar to Transposon TX1 uncharacterized 149 kDa protein (Xenopus laevis),0,0,0,0,0,0,0,0
PYU1_G003219,Protein of unknown function,0,0,0,0,0.462784,0,0,0
PYU1_G003220,Similar to SRP40: Suppressor protein SRP40 (Saccharomyces cerevisiae),19.400275,27.260335,17.62335,29.107045,44.257141,44.155215,18.606381,14.347786
PYU1_G003221,Similar to MSH3: DNA mismatch repair protein Msh3 (Arabidopsis thaliana),0.552232,0.6207,0.528522,0.847991,1.05084,0.700568,0.791619,0.618272
PYU1_G003222,Similar to mco: Multicopper oxidase mco (Staphylococcus aureus (strain MRSA252)),59.419542,10.527403,81.767581,31.13503,27.248077,10.851916,51.16549,84.118828
PYU1_G003223,Protein of unknown function,0,7.98106,0.119258,0,0,0,0,0
PYU1_G003224,Similar to xnp-1: Transcriptional regulator ATRX homolog (Caenorhabditis elegans),52.651181,33.076416,108.70883,49.157225,45.648628,44.633333,53.913698,146.204003
PYU1_G003225,Similar to DDB_G0271670: Uncharacterized protein DDB_G0271670 (Dictyostelium discoideum),27.821549,31.259085,56.927023,47.215235,55.934436,30.447399,12.777545,64.690296
PYU1_G003226,Similar to SETD1A: Histone-lysine N-methyltransferase SETD1A (Homo sapiens),7.909175,18.576444,6.966009,18.098049,31.558172,5.434484,3.667823,4.097115
PYU1_G003227,Protein of unknown function,2.860609,4.522333,1.129043,4.97676,5.310362,1.787429,0.549923,0.745596
PYU1_G003228,Similar to psmD13: 26S proteasome non-ATPase regulatory subunit 13 (Dictyostelium discoideum),38.745249,45.597964,65.707439,75.532083,53.147314,75.033899,38.703386,38.261315
PYU1_G003229,Similar to PLEKHA2: Pleckstrin homology domain-containing family A member 2 (Homo sapiens),7.179941,12.15567,9.545474,10.500657,10.650948,10.067112,14.223744,5.272408
PYU1_G003230,Similar to SLC2A4: Solute carrier family 2%2C facilitated glucose transporter member 4 (Homo sapiens),1.701436,0.526476,0.064042,0.719264,0.636657,1.319397,0.260757,0.065552
PYU1_G003231,Similar to SLC47A1: Multidrug and toxin extrusion protein 1 (Oryctolagus cuniculus),0.537564,2.245572,0.060701,1.136247,0.24138,1.551587,0.53602,0.186399
PYU1_G003232,Protein of unknown function,1.423265,0.86704,0.492186,0,1.118394,3.45073,1.145157,0
PYU1_G003233,Similar to MIMI_L63: Putative ankyrin repeat protein L63 (Acanthamoeba polyphaga mimivirus),3.054702,8.119026,4.197273,7.477587,6.158281,5.874197,4.358516,6.296807
PYU1_G003234,Protein of unknown function,491.907257,60.882224,332.698485,537.695534,504.279148,574.580121,218.861247,346.83449
PYU1_G003235,Similar to SLC47A1: Multidrug and toxin extrusion protein 1 (Oryctolagus cuniculus),8.595819,49.177209,11.408801,10.240075,21.119111,19.52583,5.466198,19.738617
PYU1_G003236,Similar to slc47a1: Multidrug and toxin extrusion protein 1 (Danio rerio),5.851359,30.781485,7.973259,8.921532,13.435765,13.747265,3.570921,13.411314
PYU1_G003237,Similar to SPAC323.07c: Uncharacterized transporter C323.07c (Schizosaccharomyces pombe),8.662123,13.21017,7.699384,11.184668,12.671754,7.432222,9.647067,7.301042
PYU1_G003238,Similar to slc47a1: Multidrug and toxin extrusion protein 1 (Danio rerio),0.698694,4.792368,0.122727,1.837827,2.418782,0.062741,0.62307,0.376865
PYU1_G003239,Similar to slc47a1: Multidrug and toxin extrusion protein 1 (Xenopus tropicalis),0.430568,251.434406,2.084552,5.781338,9.481917,0.882981,0.519651,3.017689
PYU1_G003240,Protein of unknown function,18.455696,22.538625,26.143245,82.514697,41.819962,52.909733,13.115265,38.445573
PYU1_G003241,Protein of unknown function,92.309585,185.913768,175.459518,197.4975,167.622796,120.97289,125.138205,208.426603
PYU1_G003242,Similar to ALA10: Putative phospholipid-transporting ATPase 10 (Arabidopsis thaliana),0.383358,0.290223,0.353032,0.704885,0.467947,2.692123,0.407274,0.240906
PYU1_G003243,Similar to SPBC1711.05: LisH domain-containing protein C1711.05 (Schizosaccharomyces pombe),2.983037,3.466128,4.281052,2.621813,3.854724,4.449945,3.861382,4.917632
PYU1_G003244,Similar to MIMI_L863: Putative ankyrin repeat protein R863 (Acanthamoeba polyphaga mimivirus),23.08703,37.494583,39.28339,22.469149,19.229869,31.469768,45.076673,36.108329
PYU1_G003245,Similar to AQP9: Aquaporin-9 (Homo sapiens),0,47.999664,0.433276,3.414882,1.209075,1.243506,0,0.622449
PYU1_G003246,Similar to PDR3: Probable pleiotropic drug resistance protein 3 (Arabidopsis thaliana),0.508309,1.651505,0.602676,0.752087,2.766029,0.616202,0.408985,0.421543
PYU1_G003247,Similar to PDR5: Pleiotropic drug resistance protein 5 (Oryza sativa subsp. japonica),0.877355,2.632794,0.539382,0.576944,0.153205,0.472703,0.392177,0.834071
PYU1_G003248,Similar to PDR3: Pleiotropic drug resistance protein 3 (Oryza sativa subsp. japonica),0.794627,2.409641,0.410358,0.940575,0.582786,0.505194,0.085247,0.342888
PYU1_G003249,Protein of unknown function,6.398723,10.332461,4.555695,2.018381,4.861264,1.697803,0.946676,2.494371
PYU1_G003250,Similar to TEX10: Testis-expressed sequence 10 protein (Pongo abelii),7.386564,10.943183,4.816835,3.951789,5.450403,2.163077,1.398831,3.223194
PYU1_G003251,Similar to Myosin-2 heavy chain%2C non muscle (Acanthamoeba castellanii),0.321521,0,1.413022,0,0.404239,0.623626,0.827825,1.316283
PYU1_G003252,Protein of unknown function,8.754951,17.511933,11.457197,12.122456,8.387958,14.370476,10.513599,16.420683
PYU1_G003253,Protein of unknown function,27.389433,78.883094,39.661814,36.560579,49.579633,38.599218,31.778116,58.232077
PYU1_G003254,Protein of unknown function,0,0,0,0,0,0,0.608048,0
PYU1_G003255,Similar to Suv39h1: Histone-lysine N-methyltransferase SUV39H1 (Mus musculus),3.067287,0,0,0,0.409169,0.21041,2.51376,0
PYU1_G003256,Similar to FAM173B: Protein FAM173B (Homo sapiens),14.677418,35.415262,35.744588,26.258253,27.76199,42.191816,20.925548,40.78192
PYU1_G003257,Protein of unknown function,90.529807,89.841892,264.269622,264.132984,279.21515,143.969404,111.497426,145.652246
PYU1_G003258,Similar to Lgr4: Leucine-rich repeat-containing G-protein coupled receptor 4 (Mus musculus),9.988413,2.671599,8.440661,8.932918,6.970409,4.582492,7.608044,4.339466
PYU1_G003259,Similar to DDB_G0271670: Uncharacterized protein DDB_G0271670 (Dictyostelium discoideum),8.560325,8.201733,8.340554,4.567405,9.317434,9.632318,2.126859,13.249417
PYU1_G003260,Similar to FLS2: LRR receptor-like serine/threonine-protein kinase FLS2 (Arabidopsis thaliana),5.100032,27.445572,16.624942,11.441752,14.907783,35.521223,2.489657,12.564485
PYU1_G003261,Similar to KLHDC2: Kelch domain-containing protein 2 (Homo sapiens),6.63466,12.785848,8.783524,11.354089,8.643076,15.246027,12.257669,12.019439
PYU1_G003262,Similar to STI: Heat shock protein STI (Glycine max),3.205246,0,3.237421,4.120129,2.917551,4.060234,3.724873,1.877497
PYU1_G003263,Protein of unknown function,12.745447,6.254431,17.468201,18.804527,14.224579,25.956862,10.440614,18.824836
PYU1_G003264,Similar to NTHL1: Endonuclease III-like protein 1 (Bos taurus),3.198515,2.32317,5.647857,1.813645,3.435451,4.668393,4.228589,10.843126
PYU1_G003265,Similar to At1g08370: mRNA-decapping enzyme-like protein (Arabidopsis thaliana),14.339345,9.570162,14.141292,16.798504,16.567913,16.111935,8.222909,10.659423
PYU1_G003266,Protein of unknown function,63.991424,35.681413,61.150131,31.641398,55.791813,46.806647,9.858311,41.806133
PYU1_G003267,Protein of unknown function,0.479752,0.779362,2.426958,2.83934,0.970741,3.489503,0,0.160115
PYU1_G003268,Peptidyl-prolyl Isomerase parvulin type,53.853323,31.094618,45.356759,61.3474,54.049106,34.48103,56.532697,50.227511
PYU1_G003269,Similar to Noc4l: Nucleolar complex protein 4 homolog (Mus musculus),25.306978,8.064643,13.42609,12.61911,10.288664,7.155618,18.59001,8.245371
PYU1_G003270,Similar to WRKY19: Probable WRKY transcription factor 19 (Arabidopsis thaliana),24.237266,25.63232,32.523706,36.505573,39.092658,37.940501,30.413005,32.590439
PYU1_G003271,Similar to si:ch211-125a15.1: UPF0536 protein C12orf66 homolog (Danio rerio),6.812104,16.427508,10.138816,12.501107,7.054605,14.722251,6.617161,10.47602
PYU1_G003272,Similar to MAEA: Macrophage erythroblast attacher (Homo sapiens),9.137841,3.979857,14.922912,27.742766,15.940558,28.355387,13.773568,12.487506
PYU1_G003273,Similar to loc1: 60S ribosomal subunit assembly/export protein loc1 (Aspergillus fumigatus),20.698669,8.599545,15.838123,15.7422,14.754331,22.381038,19.674841,14.152028
PYU1_G003273,Protein of unknown function,20.698669,8.599545,15.838123,15.7422,14.754331,22.381038,19.674841,14.152028
PYU1_G003274,Similar to At5g49945: Uncharacterized protein At5g49945 (Arabidopsis thaliana),11.735504,4.178508,13.464374,16.554977,9.428873,12.0048,8.25755,5.150674
PYU1_G003275,Similar to MYH11: Myosin-11 (Gallus gallus),3.143043,0.599435,0.629164,3.119769,1.569894,0.374894,4.290099,0.420096
PYU1_G003276,Protein of unknown function,11.003494,3.800725,1.444772,7.529113,5.883061,0.92177,15.824349,2.046728
PYU1_G003277,Similar to Myosin heavy chain%2C striated muscle (Aequipecten irradians),5.156425,2.019042,2.875574,7.203167,5.406444,4.146789,3.981295,1.716535
PYU1_G003278,Similar to EIF2S3: Eukaryotic translation initiation factor 2 subunit 3 (Gallus gallus),97.571473,79.509839,107.23589,96.349163,89.02082,59.199735,42.388098,59.673637
PYU1_G003279,Similar to WDR65: WD repeat-containing protein 65 (Homo sapiens),2.285812,0,0.698273,1.568491,1.110681,0.285578,1.350496,0.571795
PYU1_G003280,Similar to Uncharacterized protein ENSP00000361571 homolog (Mus musculus),1.768126,0,0.232758,0,0,0.084993,1.421575,0
PYU1_G003281,Similar to LSM10: U7 snRNA-associated Sm-like protein LSm10 (Homo sapiens),9.349314,7.601449,8.073388,23.322942,10.226415,5.778792,10.965274,5.146398
PYU1_G003282,Similar to LARS: Leucyl-tRNA synthetase%2C cytoplasmic (Pongo abelii),102.7777,113.633421,129.593972,93.156773,110.888954,102.722448,50.528149,110.216663
PYU1_G003283,Similar to petC: Cytochrome c1 (Paracoccus denitrificans),30.379323,17.166325,33.316255,25.504833,22.463107,18.153727,26.967923,36.850781
PYU1_G003284,Similar to tubgcp3: Gamma-tubulin complex component 3 homolog (Xenopus laevis),2.668621,3.676251,1.960024,3.149289,2.377147,2.655337,3.280017,1.874117
PYU1_G003285,Similar to C12orf63: Putative uncharacterized protein C12orf63 (Homo sapiens),0.01721,0.615071,0.013603,0,0.081141,0,0.207707,0.013924
PYU1_G003286,Protein of unknown function,0,0.412467,0.100347,0,0.399031,0,1.041878,0
PYU1_G003286,Similar to DSPP: Dentin sialophosphoprotein (Homo sapiens),0,0.412467,0.100347,0,0.399031,0,1.041878,0
PYU1_G003287,Similar to RF_0381: Putative ankyrin repeat protein RF_0381 (Rickettsia felis),0.135549,0,0.107142,0,0,0.109547,0.872501,0.10967
PYU1_G003288,Similar to PRKAR2A: cAMP-dependent protein kinase type II-alpha regulatory subunit (Homo sapiens),0.104396,0,0.082518,0,0.492203,0.08437,0.503981,0.103469
PYU1_G003289,Similar to PLEC1: Plectin-1 (Homo sapiens),0.391535,0.636053,1.234672,0.21343,0.20727,0.915976,0.369744,1.728964
PYU1_G003290,Similar to RPL18B: 60S ribosomal protein L18-2 (Arabidopsis thaliana),7475.860257,3780.803897,6719.640681,7353.85481,6777.785904,7970.809767,8950.319146,8701.498854
PYU1_G003291,Similar to ripA: Ras-interacting protein RIP3 (Dictyostelium discoideum),6.683393,7.826442,10.946694,9.149869,7.318012,11.417938,9.834397,14.609902
PYU1_G003292,Similar to DDB_G0271670: Uncharacterized protein DDB_G0271670 (Dictyostelium discoideum),17.307603,3.684029,11.548571,5.563587,12.716559,1.507032,3.721761,9.308211
PYU1_G003293,Similar to OTUD6B: OTU domain-containing protein 6B (Gallus gallus),13.678986,20.211009,23.997331,37.306113,27.4373,19.588845,15.003536,22.448902
PYU1_G003294,Similar to AF_2138: Phosphoserine phosphatase (Archaeoglobus fulgidus),6.935636,9.799362,11.358359,8.335632,5.324023,17.427387,12.88302,14.750995
PYU1_G003295,Similar to gmppA: Mannose-1-phosphate guanyltransferase alpha (Dictyostelium discoideum),20.626982,17.123056,15.936803,29.18613,15.28217,14.334712,22.234485,15.269619
PYU1_G003296,Similar to VAC8: Vacuolar protein 8 (Pichia pastoris),0.053439,0,0.02112,0,0.041992,0.021594,0.277332,0.043236
PYU1_G003297,Similar to v1g245966: UPF0399 protein v1g245966 (Nematostella vectensis),15.403074,4.476743,13.950162,12.817753,16.464497,4.236963,18.473674,11.963786
PYU1_G003298,Protein of unknown function,112.99186,32.084075,217.017328,232.169283,343.66365,93.11625,262.568725,116.924432
PYU1_G003299,Similar to si:ch73-52e5.2: UPF0670 protein C8orf55 homolog (Danio rerio),184.85579,11.834484,132.596253,185.775847,328.370666,142.971244,167.525053,227.094505
PYU1_G003300,Similar to DDB_G0274399: Probable helicase DDB_G0274399 (Dictyostelium discoideum),1.46304,1.8621,1.099278,2.233926,2.020288,0.980288,2.333426,1.085719
PYU1_G003301,Similar to TID3: Kinetochore protein NDC80 (Saccharomyces cerevisiae),7.810965,14.255831,12.024186,7.441437,8.928306,5.954772,7.501424,13.067938
PYU1_G003302,Similar to Ndufa9: NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9%2C mitochondrial (Mus musculus),127.507858,85.708482,329.311475,217.191878,272.690749,193.400339,125.954211,253.469348
PYU1_G003303,Similar to tqsA: AI-2 transport protein tqsA (Escherichia coli (strain K12)),24.210119,42.266044,33.056624,31.644629,46.374145,27.220316,31.797049,35.278047
